"C_CND_000597","Ford","Taurus","Overhead Camshaft","Manual","Black","SUV","Tri-State Mack Inc"
"C_CND_000598","Chevrolet","Cavalier","Overhead Camshaft","Manual","Pale White","SUV","U-Haul CO"
"C_CND_000599","Plymouth","Breeze","Double Overhead Camshaft","Auto","Pale White","Hatchback","Suburban Ford"
"C_CND_000600","Chevrolet","Cavalier","Overhead Camshaft","Manual","Pale White","SUV","Tri-State Mack Inc"
"C_CND_000601","Oldsmobile","Silhouette","Overhead Camshaft","Manual","Pale White","Sedan","Pars Auto Sales"
"C_CND_000602","Ford","Explorer","Double Overhead Camshaft","Auto","Pale White","Hatchback","Pitre Buick-Pontiac-Gmc of Scottsdale"
"C_CND_000603","Ford","Windstar","Overhead Camshaft","Manual","Pale White","Sedan","Progressive Shippers Cooperative Association No"
"C_CND_000604","Pontiac","Grand Am","Double Overhead Camshaft","Auto","Pale White","SUV","Rabun Used Car Sales"
"C_CND_000605","Chrysler","Sebring Coupe","Double Overhead Camshaft","Auto","Pale White","Sedan","Race Car Help"
"C_CND_000606","Saab","5-Sep","Overhead Camshaft","Manual","Pale White","Hatchback","Scrivener Performance Engineering"
"C_CND_000607","Acura","RL","Overhead Camshaft","Manual","Black","SUV","Star Enterprises Inc"
"C_CND_000608","Chrysler","LHS","Double Overhead Camshaft","Auto","Pale White","Hatchback","Suburban Ford"
"C_CND_000609","BMW","323i","Double Overhead Camshaft","Auto","Pale White","Hatchback","Tri-State Mack Inc"
"C_CND_000610","Dodge","Stratus","Double Overhead Camshaft","Auto","Pale White","Hatchback","U-Haul CO"
"C_CND_000611","Mitsubishi","Diamante","Double Overhead Camshaft","Auto","Black","Hatchback","Diehl Motor CO Inc"
"C_CND_000612","Pontiac","Grand Prix","Double Overhead Camshaft","Auto","Pale White","Passenger","Enterprise Rent A Car"
"C_CND_000613","Pontiac","Grand Prix","Double Overhead Camshaft","Auto","Pale White","Passenger","Gartner Buick Hyundai Saab"
"C_CND_000614","Mercedes-B","M-Class","Overhead Camshaft","Manual","Pale White","Hatchback","Hatfield Volkswagen"
"C_CND_000615","Chevrolet","Prizm","Overhead Camshaft","Manual","Pale White","Hatchback","Iceberg Rentals"
"C_CND_000616","Acura","TL","Double Overhead Camshaft","Auto","Black","Hatchback","Progressive Shippers Cooperative Association No"
"C_CND_000617","Mercury","Grand Marquis","Overhead Camshaft","Manual","Pale White","SUV","Rabun Used Car Sales"
"C_CND_000618","Chrysler","Concorde","Double Overhead Camshaft","Auto","Pale White","Hardtop","Pitre Buick-Pontiac-Gmc of Scottsdale"
"C_CND_000619","Dodge","Intrepid","Overhead Camshaft","Manual","Black","Sedan","Ryder Truck Rental and Leasing"
"C_CND_000620","Nissan","Maxima","Overhead Camshaft","Manual","Pale White","Sedan","Saab-Belle Dodge"
"C_CND_000621","Ford","Taurus","Overhead Camshaft","Manual","Black","SUV","U-Haul CO"
"C_CND_000622","Ford","Focus","Overhead Camshaft","Manual","Pale White","Hatchback","Buddy Storbeck's Diesel Service Inc"
"C_CND_000623","Honda","CR-V","Double Overhead Camshaft","Auto","Pale White","SUV","C & M Motors Inc"
"C_CND_000624","Chevrolet","Prizm","Overhead Camshaft","Manual","Black","Hatchback","Capitol KIA"
"C_CND_000625","Volkswagen","Passat","Overhead Camshaft","Manual","Pale White","Hatchback","Chrysler of Tri-Cities"
"C_CND_000626","Saturn","LS","Double Overhead Camshaft","Auto","Pale White","Sedan","Ryder Truck Rental and Leasing"
"C_CND_000627","Mitsubishi","3000GT","Overhead Camshaft","Manual","Pale White","Sedan","Saab-Belle Dodge"
"C_CND_000628","Lexus","LS400","Double Overhead Camshaft","Auto","Pale White","Sedan","Buddy Storbeck's Diesel Service Inc"
"C_CND_000629","Acura","RL","Overhead Camshaft","Manual","Pale White","SUV","C & M Motors Inc"
"C_CND_000630","Lincoln","Town car","Overhead Camshaft","Manual","Pale White","Hatchback","McKinney Dodge Chrysler Jeep"
"C_CND_000631","Buick","Park Avenue","Overhead Camshaft","Manual","Black","Hatchback","Motor Vehicle Branch Office"
"C_CND_000632","Dodge","Avenger","Double Overhead Camshaft","Auto","Pale White","Passenger","Scrivener Performance Engineering"
"C_CND_000633","Chevrolet","Corvette","Overhead Camshaft","Manual","Pale White","SUV","Star Enterprises Inc"
"C_CND_000634","Dodge","Viper","Overhead Camshaft","Manual","Black","SUV","Chrysler Plymouth"
"C_CND_000635","Audi","A4","Overhead Camshaft","Manual","Pale White","Hatchback","Classic Chevy"
"C_CND_000636","Toyota","Sienna","Overhead Camshaft","Manual","Pale White","Passenger","Scrivener Performance Engineering"
"C_CND_000637","Lincoln","Navigator","Double Overhead Camshaft","Auto","Black","Sedan","Star Enterprises Inc"
"C_CND_000638","Nissan","Pathfinder","Double Overhead Camshaft","Auto","Pale White","SUV","Suburban Ford"
"C_CND_000639","Mercury","Villager","Overhead Camshaft","Manual","Pale White","Passenger","Tri-State Mack Inc"
"C_CND_000640","Chrysler","Concorde","Double Overhead Camshaft","Auto","Black","SUV","U-Haul CO"
"C_CND_000641","Chrysler","Sebring Conv.","Double Overhead Camshaft","Auto","Black","SUV","Progressive Shippers Cooperative Association No"
"C_CND_000642","Hyundai","Sonata","Overhead Camshaft","Manual","Black","SUV","Rabun Used Car Sales"
"C_CND_000643","Honda","Accord","Overhead Camshaft","Manual","Pale White","Sedan","Capitol KIA"
"C_CND_000644","Toyota","Celica","Overhead Camshaft","Manual","Pale White","SUV","Chrysler of Tri-Cities"
"C_CND_000645","Mitsubishi","Montero Sport","Overhead Camshaft","Manual","Pale White","Hardtop","Pars Auto Sales"
"C_CND_000646","Mitsubishi","3000GT","Double Overhead Camshaft","Auto","Pale White","Sedan","Classic Chevy"
"C_CND_000647","Acura","RL","Overhead Camshaft","Manual","Pale White","SUV","Clay Johnson Auto Sales"
"C_CND_000648","Toyota","Tacoma","Overhead Camshaft","Manual","Black","Hardtop","Pitre Buick-Pontiac-Gmc of Scottsdale"
"C_CND_000649","Subaru","Forester","Overhead Camshaft","Manual","Pale White","Hardtop","Nebo Chevrolet"
"C_CND_000650","Plymouth","Voyager","Double Overhead Camshaft","Auto","Pale White","Passenger","Nebo Chevrolet"
"C_CND_000651","Ford","Explorer","Double Overhead Camshaft","Auto","Pale White","Hatchback","New Castle Ford Lincoln Mercury"
"C_CND_000652","Chevrolet","Metro","Double Overhead Camshaft","Auto","Black","Passenger","Pars Auto Sales"
"C_CND_000653","Mercury","Grand Marquis","Double Overhead Camshaft","Auto","Black","SUV","Pitre Buick-Pontiac-Gmc of Scottsdale"
"C_CND_000654","Mitsubishi","Diamante","Overhead Camshaft","Manual","Pale White","Hatchback","Progressive Shippers Cooperative Association No"
"C_CND_000655","Lexus","GS300","Overhead Camshaft","Manual","Black","Passenger","Rabun Used Car Sales"
"C_CND_000656","BMW","323i","Double Overhead Camshaft","Auto","Pale White","Hatchback","Race Car Help"
"C_CND_000657","Porsche","Carrera Coupe","Overhead Camshaft","Manual","Pale White","Hardtop","Progressive Shippers Cooperative Association No"
"C_CND_000658","Chevrolet","Malibu","Overhead Camshaft","Manual","Pale White","Hardtop","C & M Motors Inc"
"C_CND_000659","Dodge","Intrepid","Overhead Camshaft","Manual","Black","Sedan","U-Haul CO"
"C_CND_000660","Hyundai","Elantra","Overhead Camshaft","Manual","Pale White","Sedan","Buddy Storbeck's Diesel Service Inc"
"C_CND_000661","Mitsubishi","Diamante","Overhead Camshaft","Manual","Pale White","Hatchback","C & M Motors Inc"
"C_CND_000662","Lexus","GS400","Double Overhead Camshaft","Auto","Pale White","Hatchback","Capitol KIA"
"C_CND_000663","Porsche","Carrera Cabrio","Double Overhead Camshaft","Auto","Pale White","Passenger","Chrysler of Tri-Cities"
"C_CND_000664","Chrysler","Concorde","Double Overhead Camshaft","Auto","Pale White","Hatchback","Clay Johnson Auto Sales"
"C_CND_000665","Chrysler","LHS","Double Overhead Camshaft","Auto","Black","Hatchback","Diehl Motor CO Inc"
"C_CND_000666","Volvo","C70","Overhead Camshaft","Manual","Pale White","Hatchback","Enterprise Rent A Car"
"C_CND_000667","Toyota","Sienna","Overhead Camshaft","Manual","Pale White","Passenger","Gartner Buick Hyundai Saab"
"C_CND_000668","Chrysler","LHS","Double Overhead Camshaft","Auto","Black","Hatchback","Hatfield Volkswagen"
"C_CND_000669","BMW","528i","Overhead Camshaft","Manual","Pale White","SUV","Iceberg Rentals"
"C_CND_000670","Cadillac","DeVille","Double Overhead Camshaft","Auto","Pale White","SUV","McKinney Dodge Chrysler Jeep"
"C_CND_000671","Oldsmobile","Aurora","Double Overhead Camshaft","Auto","Pale White","Passenger","Ryder Truck Rental and Leasing"
"C_CND_000672","Chrysler","LHS","Double Overhead Camshaft","Auto","Pale White","Hatchback","Saab-Belle Dodge"
"C_CND_000673","Ford","Focus","Overhead Camshaft","Manual","Black","SUV","Scrivener Performance Engineering"
"C_CND_000674","Subaru","Outback","Overhead Camshaft","Manual","Pale White","SUV","Gartner Buick Hyundai Saab"
"C_CND_000675","BMW","528i","Double Overhead Camshaft","Auto","Black","SUV","Hatfield Volkswagen"
"C_CND_000676","Plymouth","Neon","Double Overhead Camshaft","Auto","Pale White","SUV","Iceberg Rentals"
"C_CND_000677","Acura","TL","Overhead Camshaft","Manual","Black","Hatchback","Ryder Truck Rental and Leasing"
"C_CND_000678","Pontiac","Firebird","Overhead Camshaft","Manual","Black","Hatchback","Saab-Belle Dodge"
"C_CND_000679","Audi","A6","Overhead Camshaft","Manual","Black","SUV","Scrivener Performance Engineering"
"C_CND_000680","Dodge","Ram Van","Double Overhead Camshaft","Auto","Pale White","Hatchback","Chrysler Plymouth"
"C_CND_000681","Mercury","Sable","Overhead Camshaft","Manual","Pale White","Sedan","Classic Chevy"
"C_CND_000682","Toyota","Land Cruiser","Double Overhead Camshaft","Auto","Black","SUV","Clay Johnson Auto Sales"
"C_CND_000683","Nissan","Pathfinder","Double Overhead Camshaft","Auto","Pale White","Hatchback","Motor Vehicle Branch Office"
"C_CND_000684","BMW","328i","Double Overhead Camshaft","Auto","Black","Sedan","Nebo Chevrolet"
"C_CND_000685","Ford","Crown Victoria","Double Overhead Camshaft","Auto","Pale White","Passenger","New Castle Ford Lincoln Mercury"
"C_CND_000686","Mitsubishi","3000GT","Overhead Camshaft","Manual","Pale White","Sedan","Star Enterprises Inc"
"C_CND_000687","Lexus","LX470","Double Overhead Camshaft","Auto","Black","SUV","Suburban Ford"
"C_CND_000688","BMW","528i","Double Overhead Camshaft","Auto","Black","SUV","Tri-State Mack Inc"
"C_CND_000689","Ford","Explorer","Double Overhead Camshaft","Auto","Pale White","Hatchback","U-Haul CO"
"C_CND_000690","Audi","A6","Overhead Camshaft","Manual","Pale White","SUV","Buddy Storbeck's Diesel Service Inc"
"C_CND_000691","Chrysler","Sebring Coupe","Double Overhead Camshaft","Auto","Pale White","Sedan","C & M Motors Inc"
"C_CND_000692","Cadillac","Eldorado","Overhead Camshaft","Manual","Pale White","Passenger","Capitol KIA"
"C_CND_000693","Dodge","Ram Wagon","Double Overhead Camshaft","Auto","Black","Passenger","Chrysler of Tri-Cities"
"C_CND_000694","Saturn","SC","Double Overhead Camshaft","Auto","Black","SUV","Chrysler Plymouth"
"C_CND_000695","Volvo","C70","Double Overhead Camshaft","Auto","Black","Hatchback","Classic Chevy"
"C_CND_000696","Oldsmobile","Silhouette","Overhead Camshaft","Manual","Pale White","Sedan","Clay Johnson Auto Sales"
"C_CND_000697","Mitsubishi","3000GT","Double Overhead Camshaft","Auto","Black","Sedan","Diehl Motor CO Inc"
"C_CND_000698","Chrysler","300M","Double Overhead Camshaft","Auto","Black","SUV","Enterprise Rent A Car"
"C_CND_000699","Toyota","RAV4","Overhead Camshaft","Manual","Black","Hatchback","Gartner Buick Hyundai Saab"
"C_CND_000700","Mercedes-B","SLK","Overhead Camshaft","Manual","Black","Passenger","Hatfield Volkswagen"
"C_CND_000701","Nissan","Pathfinder","Overhead Camshaft","Manual","Black","SUV","Iceberg Rentals"
"C_CND_000702","Chevrolet","Lumina","Overhead Camshaft","Manual","Pale White","Passenger","McKinney Dodge Chrysler Jeep"
"C_CND_000703","Chevrolet","Corvette","Overhead Camshaft","Manual","Black","SUV","Motor Vehicle Branch Office"
"C_CND_000704","Volkswagen","Jetta","Double Overhead Camshaft","Auto","Pale White","Passenger","Nebo Chevrolet"
"C_CND_000705","Dodge","Durango","Double Overhead Camshaft","Auto","Black","SUV","New Castle Ford Lincoln Mercury"
"C_CND_000706","Volvo","V40","Double Overhead Camshaft","Auto","Pale White","SUV","Pars Auto Sales"
"C_CND_000707","Pontiac","Sunfire","Overhead Camshaft","Manual","Pale White","Sedan","Pitre Buick-Pontiac-Gmc of Scottsdale"
"C_CND_000708","Mitsubishi","Montero","Overhead Camshaft","Manual","Black","SUV","Progressive Shippers Cooperative Association No"
"C_CND_000709","Mercury","Sable","Double Overhead Camshaft","Auto","Pale White","Sedan","Rabun Used Car Sales"
"C_CND_000710","Mitsubishi","3000GT","Overhead Camshaft","Manual","Pale White","Sedan","Race Car Help"
"C_CND_000711","Lexus","GS400","Overhead Camshaft","Manual","Black","Hatchback","Ryder Truck Rental and Leasing"
"C_CND_000712","Acura","RL","Overhead Camshaft","Manual","Pale White","SUV","Saab-Belle Dodge"
"C_CND_000713","Chevrolet","Prizm","Overhead Camshaft","Manual","Black","Hardtop","Enterprise Rent A Car"
"C_CND_000714","Saab","3-Sep","Double Overhead Camshaft","Auto","Black","Sedan","Star Enterprises Inc"
"C_CND_000715","Lexus","ES300","Double Overhead Camshaft","Auto","Pale White","Hardtop","Tri-State Mack Inc"
"C_CND_000716","Chrysler","300M","Double Overhead Camshaft","Auto","Pale White","SUV","Tri-State Mack Inc"
"C_CND_000717","Mercury","Grand Marquis","Overhead Camshaft","Manual","Pale White","SUV","U-Haul CO"
"C_CND_000718","Chrysler","Town & Country","Overhead Camshaft","Manual","Pale White","Sedan","Star Enterprises Inc"
"C_CND_000719","Porsche","Carrera Coupe","Double Overhead Camshaft","Auto","Pale White","Hatchback","Suburban Ford"
"C_CND_000720","Oldsmobile","Silhouette","Overhead Camshaft","Manual","Pale White","Sedan","Tri-State Mack Inc"
"C_CND_000721","Dodge","Ram Pickup","Overhead Camshaft","Manual","Black","Hatchback","U-Haul CO"
"C_CND_000722","Ford","Windstar","Double Overhead Camshaft","Auto","Pale White","Sedan","Progressive Shippers Cooperative Association No"
"C_CND_000723","Mercury","Sable","Double Overhead Camshaft","Auto","Pale White","Sedan","Rabun Used Car Sales"
"C_CND_000724","Toyota","Land Cruiser","Double Overhead Camshaft","Auto","Black","SUV","Race Car Help"
"C_CND_000725","Buick","Park Avenue","Double Overhead Camshaft","Auto","Pale White","Hatchback","Ryder Truck Rental and Leasing"
"C_CND_000726","Porsche","Carrera Coupe","Overhead Camshaft","Manual","Black","Hatchback","Saab-Belle Dodge"
"C_CND_000727","Mercedes-B","S-Class","Overhead Camshaft","Manual","Black","SUV","Scrivener Performance Engineering"
"C_CND_000728","Lexus","ES300","Overhead Camshaft","Manual","Black","Hatchback","Star Enterprises Inc"
"C_CND_000729","Oldsmobile","Silhouette","Overhead Camshaft","Manual","Pale White","Sedan","Suburban Ford"
"C_CND_000730","Mercedes-B","S-Class","Double Overhead Camshaft","Auto","Pale White","SUV","Tri-State Mack Inc"
"C_CND_000731","Chevrolet","Prizm","Double Overhead Camshaft","Auto","Pale White","Hatchback","U-Haul CO"
"C_CND_000732","Porsche","Carrera Cabrio","Double Overhead Camshaft","Auto","Pale White","Passenger","Buddy Storbeck's Diesel Service Inc"
"C_CND_000733","Oldsmobile","Aurora","Double Overhead Camshaft","Auto","Pale White","Passenger","C & M Motors Inc"
"C_CND_000734","Mercury","Villager","Overhead Camshaft","Manual","Pale White","Passenger","Diehl Motor CO Inc"
"C_CND_000735","Nissan","Frontier","Double Overhead Camshaft","Auto","Pale White","Hatchback","Enterprise Rent A Car"
"C_CND_000736","Acura","RL","Overhead Camshaft","Manual","Pale White","SUV","Gartner Buick Hyundai Saab"
"C_CND_000737","Mercedes-B","M-Class","Overhead Camshaft","Manual","Pale White","Hardtop","Star Enterprises Inc"
"C_CND_000738","BMW","528i","Overhead Camshaft","Manual","Black","SUV","Iceberg Rentals"
"C_CND_000739","Cadillac","Escalade","Double Overhead Camshaft","Auto","Black","Sedan","McKinney Dodge Chrysler Jeep"
"C_CND_000740","Oldsmobile","Silhouette","Double Overhead Camshaft","Auto","Black","Sedan","Motor Vehicle Branch Office"
"C_CND_000741","Hyundai","Sonata","Overhead Camshaft","Manual","Pale White","SUV","Nebo Chevrolet"
"C_CND_000742","Chevrolet","Malibu","Overhead Camshaft","Manual","Pale White","Hardtop","Pars Auto Sales"
"C_CND_000743","Mercury","Grand Marquis","Double Overhead Camshaft","Auto","Black","SUV","Pars Auto Sales"
"C_CND_000744","Chevrolet","Cavalier","Overhead Camshaft","Manual","Pale White","SUV","Pitre Buick-Pontiac-Gmc of Scottsdale"
"C_CND_000745","Nissan","Maxima","Overhead Camshaft","Manual","Pale White","Sedan","Progressive Shippers Cooperative Association No"
"C_CND_000746","Chevrolet","Prizm","Double Overhead Camshaft","Auto","Pale White","Hardtop","Progressive Shippers Cooperative Association No"
"C_CND_000747","Volkswagen","Jetta","Double Overhead Camshaft","Auto","Black","Passenger","Race Car Help"
"C_CND_000748","Honda","Accord","Overhead Camshaft","Manual","Black","Sedan","Ryder Truck Rental and Leasing"
"C_CND_000749","BMW","328i","Overhead Camshaft","Manual","Pale White","Sedan","Saab-Belle Dodge"
"C_CND_000750","Saturn","SL","Double Overhead Camshaft","Auto","Pale White","SUV","Pars Auto Sales"
"C_CND_000751","Ford","Taurus","Double Overhead Camshaft","Auto","Black","SUV","Pitre Buick-Pontiac-Gmc of Scottsdale"
"C_CND_000752","BMW","323i","Double Overhead Camshaft","Auto","Black","Hatchback","Progressive Shippers Cooperative Association No"
"C_CND_000753","Nissan","Altima","Double Overhead Camshaft","Auto","Pale White","Hatchback","Rabun Used Car Sales"
"C_CND_000754","Ford","Explorer","Double Overhead Camshaft","Auto","Pale White","Hatchback","Race Car Help"
"C_CND_000755","Pontiac","Sunfire","Overhead Camshaft","Manual","Pale White","Sedan","Ryder Truck Rental and Leasing"
"C_CND_000756","Lexus","GS400","Double Overhead Camshaft","Auto","Black","Hatchback","Saab-Belle Dodge"
"C_CND_000757","Pontiac","Bonneville","Overhead Camshaft","Manual","Black","Hatchback","Scrivener Performance Engineering"
"C_CND_000758","Saturn","LS","Overhead Camshaft","Manual","Pale White","Sedan","Star Enterprises Inc"
"C_CND_000759","Dodge","Viper","Double Overhead Camshaft","Auto","Pale White","SUV","Suburban Ford"
"C_CND_000760","Ford","Ranger","Overhead Camshaft","Manual","Black","Hatchback","Tri-State Mack Inc"
"C_CND_000761","Mercedes-B","S-Class","Double Overhead Camshaft","Auto","Pale White","SUV","U-Haul CO"
"C_CND_000762","Mercedes-B","C-Class","Overhead Camshaft","Manual","Pale White","Hatchback","Progressive Shippers Cooperative Association No"
"C_CND_000763","Lincoln","Town car","Overhead Camshaft","Manual","Black","Hatchback","Rabun Used Car Sales"
"C_CND_000764","Chevrolet","Malibu","Double Overhead Camshaft","Auto","Black","Hatchback","Race Car Help"
"C_CND_000765","Honda","Accord","Double Overhead Camshaft","Auto","Pale White","Sedan","Ryder Truck Rental and Leasing"
"C_CND_000766","Volvo","C70","Overhead Camshaft","Manual","Black","Hatchback","McKinney Dodge Chrysler Jeep"
"C_CND_000767","Plymouth","Breeze","Double Overhead Camshaft","Auto","Pale White","SUV","Motor Vehicle Branch Office"
"C_CND_000768","Volvo","S40","Overhead Camshaft","Manual","Pale White","Sedan","Progressive Shippers Cooperative Association No"
"C_CND_000769","Oldsmobile","Silhouette","Overhead Camshaft","Manual","Pale White","Sedan","Rabun Used Car Sales"
"C_CND_000770","Lexus","LS400","Overhead Camshaft","Manual","Pale White","Sedan","Capitol KIA"
"C_CND_000771","Toyota","Tacoma","Double Overhead Camshaft","Auto","Pale White","Hatchback","Chrysler of Tri-Cities"
"C_CND_000772","Pontiac","Bonneville","Overhead Camshaft","Manual","Pale White","Hatchback","Scrivener Performance Engineering"
"C_CND_000773","Toyota","Tacoma","Double Overhead Camshaft","Auto","Pale White","Hardtop","Chrysler Plymouth"
"C_CND_000774","Volkswagen","Passat","Double Overhead Camshaft","Auto","Pale White","Hatchback","Saab-Belle Dodge"
"C_CND_000775","Infiniti","I30","Overhead Camshaft","Manual","Pale White","Hatchback","Scrivener Performance Engineering"
"C_CND_000776","Audi","A6","Double Overhead Camshaft","Auto","Black","SUV","Nebo Chevrolet"
"C_CND_000777","Mitsubishi","Diamante","Overhead Camshaft","Manual","Black","Hatchback","New Castle Ford Lincoln Mercury"
"C_CND_000778","Toyota","RAV4","Double Overhead Camshaft","Auto","Pale White","Hatchback","Pars Auto Sales"
"C_CND_000779","Volkswagen","Jetta","Double Overhead Camshaft","Auto","Pale White","Passenger","Pitre Buick-Pontiac-Gmc of Scottsdale"
"C_CND_000780","Pontiac","Sunfire","Overhead Camshaft","Manual","Pale White","Sedan","Race Car Help"
"C_CND_000781","Mercedes-B","E-Class","Double Overhead Camshaft","Auto","Pale White","Sedan","Ryder Truck Rental and Leasing"
"C_CND_000782","Chevrolet","Metro","Double Overhead Camshaft","Auto","Pale White","Passenger","Saab-Belle Dodge"
"C_CND_000783","Saturn","LS","Double Overhead Camshaft","Auto","Pale White","Sedan","Scrivener Performance Engineering"
"C_CND_000784","Porsche","Boxter","Overhead Camshaft","Manual","Pale White","SUV","Chrysler Plymouth"
"C_CND_000785","Acura","RL","Double Overhead Camshaft","Auto","Black","SUV","Classic Chevy"
"C_CND_000786","Hyundai","Elantra","Overhead Camshaft","Manual","Pale White","Sedan","Clay Johnson Auto Sales"
"C_CND_000787","Mercedes-B","S-Class","Overhead Camshaft","Manual","Pale White","SUV","Diehl Motor CO Inc"
"C_CND_000788","Porsche","Boxter","Overhead Camshaft","Manual","Pale White","SUV","Suburban Ford"
"C_CND_000789","Oldsmobile","Intrigue","Overhead Camshaft","Manual","Pale White","SUV","Tri-State Mack Inc"
"C_CND_000790","Lincoln","Navigator","Overhead Camshaft","Manual","Pale White","Sedan","U-Haul CO"
"C_CND_000791","Acura","RL","Overhead Camshaft","Manual","Black","SUV","Progressive Shippers Cooperative Association No"
"C_CND_000792","Plymouth","Breeze","Double Overhead Camshaft","Auto","Pale White","Hatchback","Star Enterprises Inc"
"C_CND_000793","Pontiac","Bonneville","Double Overhead Camshaft","Auto","Pale White","Hatchback","Suburban Ford"
"C_CND_000794","Chevrolet","Corvette","Double Overhead Camshaft","Auto","Pale White","SUV","Tri-State Mack Inc"
"C_CND_000795","Buick","Regal","Double Overhead Camshaft","Auto","Black","Passenger","U-Haul CO"
"C_CND_000796","Volvo","S70","Double Overhead Camshaft","Auto","Black","SUV","Progressive Shippers Cooperative Association No"
"C_CND_000797","Oldsmobile","Silhouette","Overhead Camshaft","Manual","Pale White","Sedan","Rabun Used Car Sales"
"C_CND_000798","Volkswagen","Passat","Double Overhead Camshaft","Auto","Black","Hatchback","Race Car Help"
"C_CND_000799","Oldsmobile","Aurora","Overhead Camshaft","Manual","Pale White","Passenger","Ryder Truck Rental and Leasing"
"C_CND_000800","Mitsubishi","Diamante","Overhead Camshaft","Manual","Pale White","Hatchback","Saab-Belle Dodge"
"C_CND_000801","Volkswagen","GTI","Overhead Camshaft","Manual","Black","SUV","Scrivener Performance Engineering"
"C_CND_000802","Chevrolet","Corvette","Double Overhead Camshaft","Auto","Pale White","SUV","Star Enterprises Inc"
"C_CND_000803","Audi","A6","Overhead Camshaft","Manual","Pale White","SUV","Suburban Ford"
"C_CND_000804","Acura","RL","Overhead Camshaft","Manual","Black","SUV","Star Enterprises Inc"
"C_CND_000805","Chevrolet","Prizm","Double Overhead Camshaft","Auto","Pale White","Hardtop","Scrivener Performance Engineering"
"C_CND_000806","Ford","Expedition","Double Overhead Camshaft","Auto","Black","SUV","Tri-State Mack Inc"
"C_CND_000807","Nissan","Pathfinder","Overhead Camshaft","Manual","Pale White","Hardtop","Star Enterprises Inc"
"C_CND_000808","Mercedes-B","SLK","Overhead Camshaft","Manual","Pale White","Passenger","Buddy Storbeck's Diesel Service Inc"
"C_CND_000809","Dodge","Avenger","Double Overhead Camshaft","Auto","Pale White","Passenger","C & M Motors Inc"
"C_CND_000810","Mercury","Villager","Double Overhead Camshaft","Auto","Black","Passenger","Capitol KIA"
"C_CND_000811","Mitsubishi","Diamante","Double Overhead Camshaft","Auto","Pale White","Hatchback","Chrysler of Tri-Cities"
"C_CND_000812","Volkswagen","Passat","Double Overhead Camshaft","Auto","Pale White","Hatchback","Enterprise Rent A Car"
"C_CND_000813","Volkswagen","Beetle","Double Overhead Camshaft","Auto","Pale White","Hatchback","Gartner Buick Hyundai Saab"
"C_CND_000814","Chevrolet","Malibu","Overhead Camshaft","Manual","Pale White","Hatchback","Hatfield Volkswagen"
"C_CND_000815","Subaru","Forester","Overhead Camshaft","Manual","Pale White","Hatchback","Iceberg Rentals"
"C_CND_000816","Hyundai","Sonata","Overhead Camshaft","Manual","Pale White","SUV","McKinney Dodge Chrysler Jeep"
"C_CND_000817","Dodge","Durango","Double Overhead Camshaft","Auto","Pale White","SUV","Motor Vehicle Branch Office"
"C_CND_000818","Mitsubishi","Montero Sport","Overhead Camshaft","Manual","Pale White","Hatchback","Nebo Chevrolet"
"C_CND_000819","Dodge","Ram Van","Double Overhead Camshaft","Auto","Black","Hatchback","New Castle Ford Lincoln Mercury"
"C_CND_000820","Honda","Accord","Double Overhead Camshaft","Auto","Pale White","Sedan","Rabun Used Car Sales"
"C_CND_000821","Infiniti","I30","Double Overhead Camshaft","Auto","Black","Hardtop","Saab-Belle Dodge"
"C_CND_000822","Volkswagen","Golf","Double Overhead Camshaft","Auto","Pale White","Hardtop","Ryder Truck Rental and Leasing"
"C_CND_000823","Subaru","Forester","Double Overhead Camshaft","Auto","Black","Hardtop","Buddy Storbeck's Diesel Service Inc"
"C_CND_000824","Dodge","Caravan","Double Overhead Camshaft","Auto","Pale White","Hardtop","C & M Motors Inc"
"C_CND_000825","Chevrolet","Prizm","Double Overhead Camshaft","Auto","Pale White","Hardtop","Rabun Used Car Sales"
"C_CND_000826","Ford","Windstar","Double Overhead Camshaft","Auto","Pale White","Sedan","Scrivener Performance Engineering"
"C_CND_000827","Dodge","Avenger","Double Overhead Camshaft","Auto","Black","Passenger","Star Enterprises Inc"
"C_CND_000828","Ford","Explorer","Double Overhead Camshaft","Auto","Black","Hatchback","Buddy Storbeck's Diesel Service Inc"
"C_CND_000829","Mercedes-B","CL500","Overhead Camshaft","Manual","Black","SUV","C & M Motors Inc"
"C_CND_000830","Chevrolet","Cavalier","Overhead Camshaft","Manual","Pale White","SUV","Capitol KIA"
"C_CND_000831","Chrysler","Concorde","Double Overhead Camshaft","Auto","Black","Hatchback","Chrysler of Tri-Cities"
"C_CND_000832","Volkswagen","Passat","Double Overhead Camshaft","Auto","Black","Hatchback","Chrysler Plymouth"
"C_CND_000833","Mercedes-B","M-Class","Double Overhead Camshaft","Auto","Black","Hatchback","Classic Chevy"
"C_CND_000834","Ford","Expedition","Overhead Camshaft","Manual","Black","SUV","Clay Johnson Auto Sales"
"C_CND_000835","Oldsmobile","Bravada","Double Overhead Camshaft","Auto","Black","Hatchback","Diehl Motor CO Inc"
"C_CND_000836","Ford","Escort","Double Overhead Camshaft","Auto","Pale White","Passenger","Tri-State Mack Inc"
"C_CND_000837","Lexus","LX470","Double Overhead Camshaft","Auto","Pale White","SUV","U-Haul CO"
"C_CND_000838","Lexus","GS400","Double Overhead Camshaft","Auto","Pale White","Hatchback","Progressive Shippers Cooperative Association No"
